date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:19	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?monte_carlo_simulation.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English3e33.html	(from https://ninjatrader.com/support/helpGuides/nt8/monte_carlo_simulation.htm)
22:53:19	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?running_a_monte_carlo_simulati.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English0257.html	(from https://ninjatrader.com/support/helpGuides/nt8/running_a_monte_carlo_simulati.htm)
22:53:20	43221/43221	---M--	200	added ('OK')	image/png	etag:%22624313ed-a8d5%22	https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_montecarlodisplay.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_montecarlodisplay.png	(from https://ninjatrader.com/support/helpGuides/nt8/running_a_monte_carlo_simulati.htm)
22:53:20	23391/23391	---M--	200	added ('OK')	image/png	etag:%22624313ee-5b5f%22	https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_montecarlooptions2.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_montecarlooptions2.png	(from https://ninjatrader.com/support/helpGuides/nt8/running_a_monte_carlo_simulati.htm)
22:53:21	76933/76933	---M--	200	added ('OK')	image/png	etag:%22624313ed-12c85%22	https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_montecarlograph.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_montecarlograph.png	(from https://ninjatrader.com/support/helpGuides/nt8/running_a_monte_carlo_simulati.htm)
22:53:21	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?2d__3d_optimization_graphs.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishe2e0.html	(from https://ninjatrader.com/support/helpGuides/nt8/2d__3d_optimization_graphs.htm)
22:53:21	83611/83611	---M--	200	added ('OK')	image/png	etag:%22624313ed-1469b%22	https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_optimizationgraph.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_optimizationgraph.png	(from https://ninjatrader.com/support/helpGuides/nt8/2d__3d_optimization_graphs.htm)
22:53:22	118512/118512	---M--	200	added ('OK')	image/png	etag:%22624313ed-1cef0%22	https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_optimizationgraph3d.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_optimizationgraph3d.png	(from https://ninjatrader.com/support/helpGuides/nt8/2d__3d_optimization_graphs.htm)
22:53:22	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?discrepancies_real-time_vs_bac.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishafac.html	(from https://ninjatrader.com/support/helpGuides/nt8/discrepancies_real-time_vs_bac.htm)
22:53:22	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?saving_strategy_parameter_temp.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English58c5.html	(from https://ninjatrader.com/support/helpGuides/nt8/saving_strategy_parameter_temp.htm)
22:53:23	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?strategyanalyzer_properties.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English8f1b.html	(from https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_properties.htm)
22:53:23	19071/19071	---M--	200	added ('OK')	image/png	etag:%22624313ee-4a7f%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_analyzer_properties.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_analyzer_properties.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_properties.htm)
22:53:23	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?strategyanalyzer_properties_2.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English13db.html	(from https://ninjatrader.com/support/helpGuides/nt8/strategyanalyzer_properties_2.htm)
22:53:23	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?strategy_builder.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishf3a5.html	(from https://ninjatrader.com/support/helpGuides/nt8/strategy_builder.htm)
22:53:24	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?builder_screens.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English3618.html	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:24	39318/39318	---M--	200	added ('OK')	image/png	etag:%22624313ee-9996%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_1.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_1.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:25	21004/21004	---M--	200	added ('OK')	image/png	etag:%22624313ee-520c%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_2.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_2.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:25	27564/27564	---M--	200	added ('OK')	image/png	etag:%22624313ee-6bac%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_3.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_3.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:26	41924/41924	---M--	200	added ('OK')	image/png	etag:%22624313ed-a3c4%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_4.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_4.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:26	37327/37327	---M--	200	added ('OK')	image/png	etag:%22624313ee-91cf%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_5.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_5.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:26	9622/9622	---M--	200	added ('OK')	image/png	etag:%22624313ef-2596%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_6.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_6.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:27	6612/6612	---M--	200	added ('OK')	image/png	etag:%22624313ef-19d4%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_7.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_7.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:28	39136/39136	---M--	200	added ('OK')	image/png	etag:%22624313ee-98e0%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_8.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_8.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:28	39006/39006	---M--	200	added ('OK')	image/png	etag:%22624313ee-985e%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_9.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_9.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:29	41786/41786	---M--	200	added ('OK')	image/png	etag:%22624313ee-a33a%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_10.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_10.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:29	25413/25413	---M--	200	added ('OK')	image/png	etag:%22624313ee-6345%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_11.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_11.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:30	29716/29716	---M--	200	added ('OK')	image/png	etag:%22624313ee-7414%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_12.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_12.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:30	21141/21141	---M--	200	added ('OK')	image/png	etag:%22624313ee-5295%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_13.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_13.png	(from https://ninjatrader.com/support/helpGuides/nt8/builder_screens.htm)
22:53:31	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?strategybuilder_condition_builder.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English8131.html	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:31	36481/36481	---M--	200	added ('OK')	image/png	etag:%22624313ee-8e81%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb1.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb1.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:32	27638/27638	---M--	200	added ('OK')	image/png	etag:%22624313ee-6bf6%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb23.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb23.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:32	20233/20233	---M--	200	added ('OK')	image/png	etag:%22624313ee-4f09%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb24.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb24.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:32	29044/29044	---M--	200	added ('OK')	image/png	etag:%22624313ee-7174%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb2.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb2.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:33	35030/35030	---M--	200	added ('OK')	image/png	etag:%22624313ee-88d6%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb3.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb3.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:33	40078/40078	---M--	200	added ('OK')	image/png	etag:%22624313ee-9c8e%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb4.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb4.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:34	36450/36450	---M--	200	added ('OK')	image/png	etag:%22624313ee-8e62%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb5.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb5.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:34	38832/38832	---M--	200	added ('OK')	image/png	etag:%22624313ee-97b0%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb6.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb6.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:35	10377/10377	---M--	200	added ('OK')	image/png	etag:%22624313ef-2889%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb7.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb7.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:36	13123/13123	---M--	200	added ('OK')	image/png	etag:%22624313ee-3343%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb8.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb8.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:36	36917/36917	---M--	200	added ('OK')	image/png	etag:%22624313ee-9035%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb9.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb9.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:37	26316/26316	---M--	200	added ('OK')	image/png	etag:%22624313ee-66cc%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb10.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb10.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:37	26981/26981	---M--	200	added ('OK')	image/png	etag:%22624313ee-6965%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb11.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb11.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:38	13055/13055	---M--	200	added ('OK')	image/png	etag:%22624313ee-32ff%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb12.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb12.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:38	40443/40443	---M--	200	added ('OK')	image/png	etag:%22624313ee-9dfb%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb13.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb13.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:39	31822/31822	---M--	200	added ('OK')	image/png	etag:%22624313ee-7c4e%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb14.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb14.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:39	28500/28500	---M--	200	added ('OK')	image/png	etag:%22624313ee-6f54%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb15.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb15.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:40	33410/33410	---M--	200	added ('OK')	image/png	etag:%22624313ee-8282%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb16.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb16.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:40	24561/24561	---M--	200	added ('OK')	image/png	etag:%22624313ee-5ff1%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb17.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb17.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:40	27548/27548	---M--	200	added ('OK')	image/png	etag:%22624313ee-6b9c%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb18.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb18.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:41	17817/17817	---M--	200	added ('OK')	image/png	etag:%22624313ee-4599%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb19.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb19.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:41	33139/33139	---M--	200	added ('OK')	image/png	etag:%22624313ee-8173%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb20.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb20.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:42	9778/9778	---M--	200	added ('OK')	image/png	etag:%22624313ef-2632%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb21.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb21.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:43	9971/9971	---M--	200	added ('OK')	image/png	etag:%22624313ef-26f3%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb22.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_cb22.png	(from https://ninjatrader.com/support/helpGuides/nt8/strategybuilder_condition_builder.htm)
22:53:43	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?actions.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishef99.html	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:44	11921/11921	---M--	200	added ('OK')	image/png	etag:%22624313ee-2e91%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions1.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions1.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:44	10076/10076	---M--	200	added ('OK')	image/png	etag:%22624313ef-275c%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions2.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions2.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:45	15362/15362	---M--	200	added ('OK')	image/png	etag:%22624313ee-3c02%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions3.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions3.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:45	28978/28978	---M--	200	added ('OK')	image/png	etag:%22624313ee-7132%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions4.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions4.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:46	19198/19198	---M--	200	added ('OK')	image/png	etag:%22624313ee-4afe%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions5.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions5.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:47	26122/26122	---M--	200	added ('OK')	image/png	etag:%22624313ee-660a%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions6.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions6.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:47	25540/25540	---M--	200	added ('OK')	image/png	etag:%22624313ee-63c4%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions7.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions7.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:47	16567/16567	---M--	200	added ('OK')	image/png	etag:%22624313ee-40b7%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions8.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions8.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:48	12519/12519	---M--	200	added ('OK')	image/png	etag:%22624313ee-30e7%22	https://ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions9.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategy_builder_actions9.png	(from https://ninjatrader.com/support/helpGuides/nt8/actions.htm)
22:53:49	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?time__sales.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishfbed.html	(from https://ninjatrader.com/support/helpGuides/nt8/time__sales.htm)
22:53:49	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?timeandsales_usingthetimeandsaleswindow.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English3770.html	(from https://ninjatrader.com/support/helpGuides/nt8/timeandsales_usingthetimeandsaleswindow.htm)
22:53:49	18321/18321	---M--	200	added ('OK')	image/png	etag:%22624313f1-4791%22	https://ninjatrader.com/support/helpGuides/nt8/t&s_window.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/t&s_window.png	(from https://ninjatrader.com/support/helpGuides/nt8/timeandsales_usingthetimeandsaleswindow.htm)
22:53:50	5643/5643	---M--	200	added ('OK')	image/png	etag:%22624313f1-160b%22	https://ninjatrader.com/support/helpGuides/nt8/t&s_rightclickmenu.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/t&s_rightclickmenu.png	(from https://ninjatrader.com/support/helpGuides/nt8/timeandsales_usingthetimeandsaleswindow.htm)
22:53:50	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?timeandsales_properties.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English7128.html	(from https://ninjatrader.com/support/helpGuides/nt8/timeandsales_properties.htm)
22:53:51	19277/19277	---M--	200	added ('OK')	image/png	etag:%22624313f1-4b4d%22	https://ninjatrader.com/support/helpGuides/nt8/timeandsales_properties.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/timeandsales_properties.png	(from https://ninjatrader.com/support/helpGuides/nt8/timeandsales_properties.htm)
22:53:51	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?timeandsales_windowlinking.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English2772.html	(from https://ninjatrader.com/support/helpGuides/nt8/timeandsales_windowlinking.htm)
22:53:52	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?trade_performance.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishc40d.html	(from https://ninjatrader.com/support/helpGuides/nt8/trade_performance.htm)
22:53:52	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?using_trade_performance.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishd1ae.html	(from https://ninjatrader.com/support/helpGuides/nt8/using_trade_performance.htm)
22:53:52	26114/26114	---M--	200	added ('OK')	image/png	etag:%22624313f0-6602%22	https://ninjatrader.com/support/helpGuides/nt8/tradeperformance_1.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/tradeperformance_1.png	(from https://ninjatrader.com/support/helpGuides/nt8/using_trade_performance.htm)
22:53:53	18195/18195	---M--	200	added ('OK')	image/png	etag:%22624313f1-4713%22	https://ninjatrader.com/support/helpGuides/nt8/tradeperformance_2.png	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/tradeperformance_2.png	(from https://ninjatrader.com/support/helpGuides/nt8/using_trade_performance.htm)
22:53:53	3031/3031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jan%202023%2016:33:48%20GMT	https://ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20English.html?performance_displays.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/NT%20HelpGuide%20Englishd460.html	(from https://ninjatrader.com/support/helpGuides/nt8/performance_displays.htm)
